entity,category1,category2,percent1,percent2,sentence,entity_start,entity_end
ühispank,ORG,O,75,25,"Loksa linnapea Helle Lootsmann ütles , et Salu esines Hansapangas ja Ühispangas 23. juulil linnapeana ja tühistas linnavalitsuse arvelduskontode senised allkirjaõiguslikud isikud ja vormistas kontode uued allkirjaõigused oma nimele .",69,79
ühispank,ORG,O,75,25,"Ühispank hindab Merko möödunud aasta 93,6 protsendilist käibe kasvu 1420,5 miljoni kroonini erakordselt heaks , käibe number ületas ka Ühispanga ootusi .",135,144
ühispank,ORG,O,75,25,"Merko 2001. aasta käibeks ootab Ühispank 1519,9 miljonit krooni ning puhaskasumiks 65,5 miljonit krooni .",32,40
ühispank,ORG,O,75,25,Kevadel Ühispanga nõukogu esimehe kohalt lahkunud Aare Urmi toetavad mitteametlikult ka Isamaaliidu ja Keskerakonna juhtpoliitikud .,8,17
ühispank,ORG,O,75,25,"Aare Urm , endine Ühispanga nõukogu esimees",18,27
ühispank,ORG,O,75,25,"Soome meedia võttis aga uudise Tallinki Silja ostu kohta vastu üldiselt positiivselt , ent näiteks Helsingin Sanomat ei jätnud meenutamata kurikuulsat Hanschmidti-skandaali , millega viimane Ühispanga juhi kohalt lahkus .",191,200
ühispank,ORG,O,75,25,"Feeri laenude katteks on Ühispangale panditud ettevõtte aktsiad , osaliselt on Tallinna Pangast saadud laenu tagatiseks kinnisvara .",25,36
ühispank,ORG,O,75,25,Lisaks Ühispangale on Feeri kreeditor ka Hansapank .,7,18
ühispank,ORG,O,75,25,Ühendatud Kapitali pakutud summast on Ühispank nõustunud finantseerima 50 miljonit krooni .,38,46
ühispank,ORG,O,75,25,"Ettevõtete majanduslik olukord muutub teisel poolaastal kindlasti paremaks , kuid töötajateni see muutus sel aastal veel tõenäoliselt ei jõua , "" ütles Ühispanga kapitaliturgude strateeg Aivo Kangus .",152,161
ühispank,ORG,O,75,25,"Ain Hanschmidti lahkumine SEB Eesti Ühispangast oli ilmselt otsustatud juba jaanuaris , kui panga rootslastest omanikud suunasid ta seniselt juhatuse esimehe ametikohalt nõukogu esimeheks .",36,47
ühispank,ORG,O,75,25,Sadama nõukogu valis seni Ühispanga Tallinna kontorit juhtinud Rasmanni välja personaliotsingufirma Fontes esitatud nelja kandidaadi hulgast .,26,35
ühispank,ORG,O,75,25,"Suurimad tänud kuuluvad korraldajatel Otepää spordihoonele , O ' Boy Snowtubingule , Oti pubile , Otepää sulgpalliklubile , SEB Ühispangale ja õpetaja Ene Everile .",128,139
ühispank,ORG,O,75,25,Tallinna Panga pressiesindaja sõnul tegi Eesti Ühispank 23. detsembri hilisõhtul Tallinna Pangale ettepaneku ühinemisläbirääkimiste pidamiseks .,47,55
epl,ORG,PER,50,50,"Ennustusvõistluse võitjale paneb EPL välja Eesti koondise särgi ja fännisalli , lohutusauhindadeks EPL-i meeneid .",33,36
epl,ORG,PER,50,50,"Ennustusvõistluse võitjale paneb EPL välja Eesti koondise särgi ja fännisalli , lohutusauhindadeks EPL-i meeneid .",99,104
epl,ORG,PER,50,50,Algus 9. juuli EPL-is .,15,21
epl,ORG,PER,50,50,EPL proovisõit .,0,3
epl,ORG,PER,50,50,"Kütusekulust niipalju , et EPL kasutada olev kaheliitrise bensiinimootoriga auto rüüpas suuresti maanteesõidust koosnenud proovisõidu ajal keskmiselt 10,8 liitrit bensiini 100 kilomeetrile .",27,30
epl,ORG,PER,50,50,"Aleksandrovka keskkooli eesti keele õpetaja , EPL-i esindaja Krimmis",46,51
epl,ORG,PER,50,50,"Kirjutises "" Voitkad on suur erand "" ( EPL , 15.3. )",39,42
epl,ORG,PER,50,50,"Aare Tark ja Hannes Vallikivi "" Finantsskandaal , mida ei korraldatud Eestis "" , EPL 4.6.",81,84
epl,ORG,PER,50,50,"Toomas Kümmel "" Vahur Krafti imeline maailm "" , EPL 8.6",48,51
epl,ORG,PER,50,50,"Pean tunnistama , et mul pole huvi manipuleerida lugejatega viisil , nagu kahtlustab Mihkel Pärnoja ( EPL 8.11 ) .",102,105
epl,ORG,PER,50,50,Allikas : EPL,10,13
epl,ORG,PER,50,50,"Noortesaadete kohta raadios ja TV-s ( "" Noortemüüdi taastootmine "" , EPL 15.",69,72
epl,ORG,PER,50,50,"Kirja saatma ajendas kirjutis "" Sompa kaevandusest "" ( EPL , 7.8. )",55,58
epl,ORG,PER,50,50,"Toomas Hendrik Ilves "" Eesti heitlus suuremas kaalus "" , EPL 2.11.",57,60
epl,ORG,PER,50,50,( EPL 25.07. ),2,5
epl,ORG,PER,50,50,( EPL 29.07. ),2,5
epl,ORG,PER,50,50,"Läti välisministeeriumi pressiesindaja Atis Lots kinnitas samas EPL-ile , et nemad on kuulnud süüdistustest ainult ajakirjanduse vahendusel .",64,71
epl,ORG,PER,50,50,"Ilmar Raag provotseeris hiljuti lugejaid ( EPL 16.8 , "" Eestlaseks olemise mõttest "" ) väitega , et eestlusest on võimalik ja , kui eesmärgiks heaolu , isegi vältimatu loobuda .",43,46
epl,ORG,PER,50,50,""" Taksojuhid ei peta klienti ega pane kilomeetri sõidutasule juurde , taksomeeter lisab automaatselt ootetasu , "" kinnitas Gross ( samal teemal EPL 21.2.97 , lk 5 ) .",144,147
epl,ORG,PER,50,50,Epl EPL Tallinn,0,3
epl,ORG,PER,50,50,Epl EPL Tallinn,4,7
epl,ORG,PER,50,50,Reuters / epl,10,13
epl,ORG,PER,50,50,"Uninetil on siiani sõlmimata sidusleping Eesti Telefoniga , kuna firmad ei suuda kokku leppida Eesti Telefoni ärikulude osas , millest sidushinnad sõltuvad , ütles EPL Online ' ile Unineti marketingi direktor Jüri Luud .",164,167
epl,ORG,PER,50,50,Sportnet / EPL,11,14
epl,ORG,PER,50,50,EPL / Baltic News Service / ETA,0,3
epl,ORG,PER,50,50,Reuter / EPL,9,12
epl,ORG,PER,50,50,EPL / Baltic News Service / ETA,0,3
epl,ORG,PER,50,50,Reuters / epl,10,13
epl,ORG,PER,50,50,WENN / EPL,7,10
epl,ORG,PER,50,50,Reuters / dpa / bns / epl,22,25
epl,ORG,PER,50,50,Reuters / epl,10,13
epl,ORG,PER,50,50,AFP / Reuters / EPL,16,19
kallas,PER,O,75,25,Liiga palju negatiivset infot levib ja kumuleerub siit Läänemere kaldalt Euroopa suunas .,65,72
kallas,PER,O,75,25,"Kui möödunud kevadel oli Emajõgi kõvasti üle kallaste , siis tänavu tõusis Tisza jõe veetase rekordtasemele , paduvihmad kimbutasid Rumeeniat , Kagu-Aafrikat .",45,53
kallas,PER,O,75,25,"Muuseas rahandusministriga juttu veeretades räägiti raskest teleolukorrast ja uuriti , ega pole kuidagi võimalik Kallase abile loota ja lappida 38 miljoni suurune auk eelarves .",113,120
kallas,PER,O,75,25,Kallas suurte liikmesriikide vastu,0,6
kallas,PER,O,75,25,Pani telgi üles otse Peipsi kaldale .,28,35
kallas,PER,O,75,25,Esmaspäeva hommikul piirivalvelennuki tehtud seirelennu käigus avastatud reostuse liikumist kalda poole ja reostuse koguse suurenemist ei täheldatud .,92,97
kallas,PER,O,75,25,"Kallase mälumänguri mälus poleks justkui säilinud ühtki bitti informatsiooni selle kohta , mida tarkade kogu Põhiseaduse Assamblees rääkis ja kaalus .",0,7
kallas,PER,O,75,25,Kallase motiivid võivad olla ka hoopis lihtsamad kui soov isevalitsejaks saada .,0,7
kallas,PER,O,75,25,Nimelt luuakse Pärnu linna 750. juubelile pühendatud vabaõhulavastuse jaoks Vallikääru kaldale mini-Pärnu koos kõigi sajanditaguste vaatamisväärsustega .,87,94
kallas,PER,O,75,25,Lisaks kuulub pank üleeuroopalise tähtsusega Natura 2000 eelvaliku alade hulka ning sellele rajatav parkla jääb ranna ja kalda ehituskeeluvööndisse .,121,126
kallas,PER,O,75,25,Oleks tõesti meeldiv näha Emajõe kaldaid kui vaatamisväärsusi .,33,40
kallas,PER,O,75,25,Kallase väljendatud kartused seoses Res publica kogenematusega on igati põhjendatud .,0,7
kallas,PER,O,75,25,"Nii on näiteks endistest üürnikest vabastatud suurem osa pealinna keskuses asunud / asuvatest majadest , mis kerkivale valitsuskvartalile Spree kaldal jalgu on jäänud / jäämas .",144,150
kallas,PER,O,75,25,"Kui ilm lubab , teeb ta trenni Pirital , mere kaldal .",46,52
kallas,PER,O,75,25,SIIM KALLAS Siim Kallas on Reformierakonna ja Riigikogu Reformierakonna fraktsiooni esimees .,5,11
kallas,PER,O,75,25,"Tulles vastu Reformierakonna esimehe Siim Kallase ja tema propagandatrusti palavale soovile , ei saa ka Eesti Päevaleht surnuks vaikida Kallase radikaalset riigireformi kava .",136,143
kallas,PER,O,75,25,"Aga võta näpust , juba teist korda viskab just Kallas turule närimiseks plaani muuta põhjalikult põhiseaduslikku tasakaalu Eesti riigikorralduses .",47,53
kallas,PER,O,75,25,"Kallas on pikka aega valitsuses minister olnud ja omal nahal kogenud seda tempo erinevust , millega töötavad valitsus ja parlament .",0,6
kallas,PER,O,75,25,"Aga kui see kogemus on viinud järelduseni , et parema veenmise asemel tuleb hankida lisavoli põhiseaduse muutmisega , kahtlustan , et Kallas äkki polegi demokraatia pooldaja .",134,140
kallas,PER,O,75,25,"Hiljuti ju kaebas keegi ühes lehes , et peale kahe erandi -- Vetemaa ja Kallas -- ei kirjuta viimastel aastatel enam ükski kirjanik ajalehtedes .",72,78
kallas,PER,O,75,25,"Kallase sõnul said paari aasta taguse kinnisvarabuumi ajal ka saarlased eluasemelaenu , praegu on see väikeste palkade tõttu peaaegu võimatu . """,0,7
kallas,PER,O,75,25,""" Kuressaares korteriturgu sisuliselt ei olegi , "" nentis Kallas .",58,64
kallas,PER,O,75,25,"Ostjad pakuvad sellise korteri eest kuni 50 000 krooni , kuid selliste eluruumide pakkumine on väga madal ning tehinguid toimub üliharva , nentis Kallas .",146,152
kallas,PER,O,75,25,"Välismaalastele on müüdud mõned üksikud vanalinna korterid , ütles Kallas .",67,73
kallas,PER,O,75,25,"Ajakirjanduslik surve Keskerakonna suunas , mis sundis Kallast partnerina eelistama Res Publicat , ahendas ka reformistide endi mänguruumi .",55,62
kallas,PER,O,75,25,"Seda , et ta soovinuks peaministrina jätkata , oli Kallas varem selgesti mõista andnud .",51,57
kallas,PER,O,75,25,"Ent samas kumab Kallase mure tagant lootus kogenematu tulija järgmisteks valimisteks vaevata "" kotti panna "" .",16,23
kallas,PER,O,75,25,"Õnneks on Partsi tõenäoline partner Kallas end seni näidanud vägagi paindliku poliitikuna , kes oskab oma partneritest alati õigel hetkel eemalduda .",36,42
kallas,PER,O,75,25,Kallas lubab maksukoormuse vähenemist,0,6
kallas,PER,O,75,25,"Teema , mida Kallas oma eilses ettekandes ei puudutanud , mis sest , et Mõõdukatest koalitsioonikaaslased on maksumäära tõstmise osas aeg-ajalt sõna võtnud .",13,19
kallas,PER,O,75,25,"Kallas ütles BNS-ile , et rahandusministeeriumi arvutuste kohaselt kuluks täiendavate toimetulekutoetuste peale 17 miljonit krooni .",0,6
kallas,PER,O,75,25,"Kui Kallas siiski kaotaks , jääks valimiste ajal reformistide esinumbriks riigikogu esimees Toomas Savi ( 2. )",4,10
kallas,PER,O,75,25,"12.04.1996 Välisminister Siim Kallas kinnitas , et Eesti ei kavatse ametlikult vastata Venemaa nõudmisele kompenseerida 1992. aasta rahareformi ajal ärakorjatud rublad .",30,36
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,Paar nädalat tagasi oli ETV “ Otseliini ” saate üheks esinejaks rahandusminister Siim Kallas .,86,92
kallas,PER,O,75,25,"TALLINN , 26. august ( EPLO ) - Novembris ametisse asuva Euroopa Komisjoni presidendi Jose Manuel Barroso ametipalk on üle 347 000 krooni , asepresidendiks saava Siim Kallase palk on umbes 314 794 krooni kuus .",167,174
kallas,PER,O,75,25,"Liikmesriikide suurema vastutuse vajadusele viitas ka komisjoni administratiivasjade volinik Siim Kallas , kes on valmistanud ette ka paketi ettepanekuid kulude läbipaistvuse suurendamiseks .",98,104
kallas,PER,O,75,25,"Administratiivasjade voliniku Siim Kallase programm komisjoni ja liikmesriikide koostöö tõhustamiseks ei läinud läbi ennekõike ühe punkti tõttu , mille ta oli paketti lisanud Euroopa Parlamendi ettepanekul .",35,42
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,SIIM KALLAS Siim Kallas on Reformierakonna ja Riigikogu Reformierakonna fraktsiooni esimees .,17,23
kallas,PER,O,75,25,"Tulles vastu Reformierakonna esimehe Siim Kallase ja tema propagandatrusti palavale soovile , ei saa ka Eesti Päevaleht surnuks vaikida Kallase radikaalset riigireformi kava .",42,49
kallas,PER,O,75,25,Arco Vara Kinnisvara Saare büroo juhataja Veiko Kallase hinnangul ei ole kevad Kuressaare kinnisvaraturgu märgatavalt elavdanud .,48,55
kallas,PER,O,75,25,"Ent juba esmaspäeva õhtul kinnitas mitu poliitikut Postimehele , et Rasmanni määramine sadamajuhi kohale on juba ette ära otsustatud , sest Rasmanni isik rahuldab nii Mart Laari Isamaaliitu kui Siim Kallase Reformierakonda .",199,206
kallas,PER,O,75,25,"Ehkki Siim Kallas näib ka ise senisest partnerist lahtiütlemise pärast pisut piinlikkust tundvat , ei oleks mina ülearu dramaatiline : need kaks väga erinevat erakonda ei olnud seotud mingi eluaegse abieluvandega .",11,17
kallas,PER,O,75,25,"Teiseks jagan Siim Kallase kartust , et kohe valimiste järel opositsiooni jäädes võiks Res Publica ohtlikult vapsluse poole kalduda .",19,26
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,"Eile Riigikogu koalitsiooni ees valitsuse maksustrateegiaid tutvustanud rahandusminister Siim Kallase jutt oli veelgi rõõmustavam : koalitsiooni eesmärgiks on kodanike maksukoormuse vähendamine , kokku ligi miljardi krooni võrra .",94,101
kallas,PER,O,75,25,"Põiklik ütles kolmapäeva hommikul BNS-ile , et Nestor ja rahandusminister Siim Kallas said ülesandeks välja töötada toetuste maksmise süsteem küttele lisatava käibemaksu tõttu raskustesse sattuvatele inimestele .",79,85
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,"Siim Kallase juhitud valitsuses oli enamik portfellidest nimelt Keskerakonna käes , kui see ka tänaseks ununenud peaks olema .",5,12
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,"Siim Kallas riskib kogu pangaga Reformierakond läheb valimistele usus , et Siim Kallas ( 1. )",5,11
kallas,PER,O,75,25,"Siim Kallas riskib kogu pangaga Reformierakond läheb valimistele usus , et Siim Kallas ( 1. )",80,86
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
kallas,PER,O,75,25,"Endine mälumängur , välisminister ja peaminister Siim Kallas on saanud kriitika osaliseks .",54,60
kallas,PER,O,75,25,"Tallinna finantsdirektori Ahti Kallaste sõnul oli negatiivne hinnang oodatud , näidates , kuivõrd korrast ära linna finantsasjad varem olid .",31,39
kallas,PER,O,75,25,Toimetaja : Riina Kallas,18,24
